scenario,date,signal_date,next_date,capital,participation_limit,fixed_cost_bps,impact_coef_bps,gross_return,net_return,cash_weight,actual_stock_count,target_stock_count,actual_target_overlap_count,actual_target_overlap_weight,desired_trade_weight,executed_trade_weight,unfilled_trade_weight,fill_ratio,blocked_trade_weight,capped_trade_weight,missing_adv_weight,period_fixed_cost,period_impact_cost,period_cost,avg_participation,max_participation
p_l20_s3_b2_e1_n100_tc50_buf4,2023-03-20,2023-03-17,2023-03-27,100000000,0.05,10,25,0.035225529654322685,0.033839657206043317,8.179221189230645e-16,108,100,99,0.977266800284294,1.036164082232601,0.9906976828011901,0.04546639943141095,0.9561204637267049,0.020801883110813414,0.019340016626500155,0.0,0.0009906976828011921,0.0003480178034196229,0.001338715486220815,0.022850764052622832,0.05
p_l20_s3_b2_e1_n100_tc50_buf4,2023-03-27,2023-03-24,2023-04-03,100000000,0.05,10,25,0.007892601948582767,0.006628112194644542,6.140921104957897e-16,106,100,99,0.9853206449372713,1.0200502362840804,0.9906915261586209,0.02935871012545954,0.9712183683889827,0.01,0.014679355062730649,0.0,0.00099069152615862,0.0002638962657287835,0.0012545877918874035,0.014739758089295845,0.05000000000000001
p_l20_s3_b2_e1_n100_tc50_buf4,2023-04-03,2023-03-31,2023-04-10,100000000,0.05,10,25,-0.0018736404587770261,-0.0031097475528664154,0.012754442067580767,102,100,98,0.9793565520893601,1.041870274862223,1.013337821108523,0.02853245375369995,0.9726141973313587,0.02064344791064053,0.007889005843059634,0.0,0.0010133378211085238,0.00022508964077880332,0.0012384274618873273,0.01032470647295364,0.05000000000000001
p_l20_s3_b2_e1_n100_tc50_buf4,2023-04-10,2023-04-07,2023-04-17,100000000,0.05,10,25,0.007127030129877587,0.005938108263941588,4.579669976578771e-16,101,100,100,0.9912648841258674,1.0081249927768208,0.9906547610285537,0.017470231748267118,0.982670569747362,0.008735115874134232,0.0,0.0,0.0009906547610285528,0.00018985358634702825,0.001180508347375581,0.007361070442400526,0.045903725437198034
p_l20_s3_b2_e1_n100_tc50_buf4,2023-04-17,2023-04-14,2023-04-24,100000000,0.05,10,25,-0.034519383168441164,-0.03572006036516584,0.010000000000000484,99,100,99,0.9900000000000007,1.024829543692031,1.0148295436920314,0.009999999999999565,0.9902422797414936,0.01,0.0,0.0,0.0010148295436920322,0.00022877615464403286,0.001243605698336065,0.00955273521128052,0.034237013968473465
p_l20_s3_b2_e1_n100_tc50_buf4,2023-04-24,2023-04-21,2023-05-04,100000000,0.05,10,25,0.03929478115437113,0.038037259477550656,0.009999999999999261,99,100,99,0.9900000000000007,1.0018389295117913,0.9918389295117913,0.010000000000000009,0.9900183555405726,0.01,0.0,0.0,0.0009918389295117923,0.00021813700765549167,0.001209975937167284,0.009655698098649699,0.037624362196131564
p_l20_s3_b2_e1_n100_tc50_buf4,2023-05-04,2023-04-28,2023-05-08,100000000,0.05,10,25,0.009963387514679178,0.008656004526279126,0.01830133099999949,100,100,100,0.9816986690000006,1.0158439155894727,0.9975425845894731,0.018301330999999643,0.9819841112210829,0.0,0.018301331000000004,0.0,0.0009975425845894735,0.000296942942868387,0.0012944855274578605,0.017332676023730557,0.05000000000000001
p_l20_s3_b2_e1_n100_tc50_buf4,2023-05-08,2023-05-05,2023-05-15,100000000,0.05,10,25,0.003172022339429814,0.0018324454448015448,0.02665679299999947,98,100,98,0.9733432070000007,1.01980500012712,0.9931482071271196,0.026656793000000345,0.9738608920365388,0.02,0.006656792999999998,0.0,0.0009931482071271207,0.00034219295550250064,0.0013353411626296214,0.02160207789758227,0.05
p_l20_s3_b2_e1_n100_tc50_buf4,2023-05-15,2023-05-12,2023-05-22,100000000,0.05,10,25,0.00948502979965049,0.008180872315502574,0.026164662901185576,104,100,100,0.9582072967500003,0.9857579845668453,0.9283372409680308,0.05742074359881444,0.9417496540755428,0.009968380075711915,0.047452363523102246,0.0,0.000928337240968032,0.0003635664977201293,0.0012919037386881613,0.027123845251301588,0.05000000000000001
p_l20_s3_b2_e1_n100_tc50_buf4,2023-05-22,2023-05-19,2023-05-29,100000000,0.05,10,25,-0.006524886419623566,-0.007915209239533483,0.045149688949285394,103,100,100,0.9534458349803684,1.0494714924726267,1.0015128513826481,0.047958641089978604,0.9543021021209592,0.004020343122822479,0.04393829796715622,0.0,0.001001512851382649,0.0003979412475723307,0.0013994540989549797,0.027275527663411753,0.05000000000000001
