scenario,date,signal_date,next_date,capital,participation_limit,fixed_cost_bps,impact_coef_bps,gross_return,net_return,cash_weight,actual_stock_count,target_stock_count,actual_target_overlap_count,actual_target_overlap_weight,desired_trade_weight,executed_trade_weight,unfilled_trade_weight,fill_ratio,blocked_trade_weight,capped_trade_weight,missing_adv_weight,period_impact_cost,period_cost,avg_participation,max_participation,period_fixed_cost
baseline,2020-05-06,2020-04-30,2020-05-11,10000000,0.05,10,25,0.020253735798179795,0.019208936647895358,0.00018187448785338817,50,50,49,0.9800000000000005,1.6616067540307466,1.6217886285186007,0.03981812551214592,0.9760363723753803,0.039818125512146085,0.0,0.019818125512146085,0.00020334570735916558,0.0010240581471306115,0.0029375878103891926,0.018565810623440385,0.0008207124397714458
baseline,2020-05-11,2020-05-08,2020-05-18,10000000,0.05,10,25,0.0014864619806949086,0.0009093530914254799,0.0005752972846096646,50,50,49,0.9800000000000005,0.9668194532334553,0.9273947505180651,0.039424702715390225,0.9592222699041302,0.03942470271539038,0.0,0.01942470271539038,0.00011275345351125448,0.0005762523121161688,0.002904679809859378,0.015569313375276443,0.0004634988586049143
baseline,2020-05-18,2020-05-15,2020-05-25,10000000,0.05,10,25,-0.025457335100264822,-0.026181809452891502,0.0,51,50,50,0.980604128510161,1.2155273993791775,1.1767356563995008,0.03879174297967669,0.9680864923328842,0.019395871489838293,0.0,0.019395871489838293,0.0001547442682851114,0.0007433993181830323,0.0031932461043321695,0.01375369673890069,0.0005886550498979209
baseline,2020-05-25,2020-05-22,2020-06-01,10000000,0.05,10,25,0.06803689263045598,0.06758631360224854,9.020562075079397e-17,51,50,50,0.9800974629552683,0.719184255118396,0.6793791810289328,0.03980507408946321,0.9446524672833525,0.019902537044731456,0.0,0.019902537044731456,8.218631219688137e-05,0.0004218759027113478,0.0027261535427202115,0.0122746080777672,0.00033968959051446643
baseline,2020-06-01,2020-05-29,2020-06-08,10000000,0.05,10,25,0.015971301575496977,0.015262538824718286,0.001365309398897653,50,50,49,0.9800000000000005,1.1433007922121883,1.1046661016110861,0.03863469060110214,0.966207763639919,0.03863469060110248,0.0,0.01863469060110248,0.00014597044188362796,0.0006976208379897218,0.0032910271575345845,0.01721121220977163,0.0005516503961060939
baseline,2020-06-08,2020-06-05,2020-06-15,10000000,0.05,10,25,0.0038800908997225214,0.003289713746009504,0.0,51,50,50,0.9816582510035425,0.976818110012645,0.9401346120197294,0.03668349799291559,0.9624459276328929,0.01834174899645798,0.0,0.01834174899645798,0.00011735606130710705,0.0005880952905281784,0.0029505540366839495,0.012911906275216897,0.0004707392292210714
baseline,2020-06-15,2020-06-12,2020-06-22,10000000,0.05,10,25,0.013812873285925065,0.012825007564998936,0.001729143587238656,50,50,49,0.9800000000000005,1.5748265318451435,1.5365556754323833,0.03827085641276029,0.97569836700178,0.03827085641276069,0.0,0.018270856412760692,0.00020699310329662488,0.0009744063692191966,0.003298459141711748,0.016569997302404438,0.0007674132659225717
baseline,2020-06-22,2020-06-19,2020-06-29,10000000,0.05,10,25,0.001538374202949111,0.00041558157816834473,0.0019780781106653253,50,50,49,0.9800000000000005,1.8015356473094997,1.7635137254201652,0.03802192188933451,0.978894715768673,0.03802192188933448,0.0,0.018021921889334477,0.0002394473867489842,0.0011210680026856239,0.0033320132870230117,0.014431126959535084,0.0008816206159366398
baseline,2020-06-29,2020-06-24,2020-07-06,10000000,0.05,10,25,0.05361275279055033,0.052931470940722924,4.0939474033052647e-16,51,50,50,0.9820057599853053,1.0963739704415176,1.0603854904121286,0.035988480029389036,0.9671749959414886,0.0179942400146942,0.0,0.0179942400146942,0.0001154347725762686,0.0006466150376625567,0.0022735822459861504,0.013937598238694568,0.0005311802650862881
baseline,2020-07-06,2020-07-03,2020-07-13,10000000,0.05,10,25,0.08418465889381621,0.08294973064424971,0.06292139121604579,47,50,46,0.92,1.9999999999999996,1.9029213912160468,0.0970786087839528,0.9514606956080236,0.09707860878395358,0.0,0.017078608783953574,0.0002190386678469833,0.0011390386678469832,0.0024448175208407696,0.009349379049303717,0.00092
